Lake_ID;Ergasilus.spp.;harpacticoid;ostracod;Daphnia.ambigua;Daphnia.catawba;Daphnia.dentifera;Daphnia.galeata.mendotae;Daphnia.longiremis;Daphnia.parvula;Daphnia.pulicaria;Daphnia.retrocurva;Daphnia.thorata;Daphnia.spp.;Acanthocyclops.robustus;Acanthocyclops.sp.;Cyclops.scutifer;Diacyclops.thomasi;Eucyclops.elegans;Eucyclops.pectinifer;Eucyclops.spp.;Mesocyclops.edax;Microcyclops.spp.;Orthocyclops.modestus;Tropocyclops.prasinus;cyclopoid.copepodid;Aglaodiaptomus.leptopus;Aglaodiaptomus.spatulocrenatus;Epischura.lacustris;Epischura.nevadensis;Epischura.spp.;Leptodiaptomus.ashlandi;Leptodiaptomus.minutus;Leptodiaptomus.nudus;Leptodiaptomus.sicilis;Leptodiaptomus.siciloides;Limnocalanus.macrurus;Onychodiaptomus.singuienus;Senecella.calanoides;Skistodiaptomus.oregonensis;Skistodiaptomus.pallidus;Skistodiaptomus.pygmaeus;Skistodiaptomus.reighardi;Skistodiaptomus.spp.;calanoid.copepodid;Acroperus.harpae;Alona.affinis;Alona.costata;Alona.guttata;Alona.spp.;Alonella.nana;Bosmina.longirostris;Camptocercus.spp.;Ceriodaphnia.lacustris;Ceriodaphnia.spp.;Chydorus.sphaericus;Diaphanosoma.birgei;Diaphanosoma.brachyurum;Diaphanosoma.spp.;Eubosmina.coregoni;Eubosmina.longispina;Eubosmina.tubicen;Holopedium.glacialis;Macrothrix.sp.;Picripleuroxus.denticulatus;Pleuroxus.procurvus;Polyphemus.pediculus;Sida.crystallina;Simocephalus.spp.;Daphnia.dubia;Daphnia.magna;Daphnia.similis;Diacyclops.navus;Macrocyclops.albidus;Mesocyclops.americanus;Acanthodiaptomus.denticornis;Aglaodiaptomus.clavipes;Aglaodiaptomus.forbesi;Epischura.nordenskioldi;Hesperodiaptomus.arcticus;Hesperodiaptomus.eiseni;Hesperodiaptomus.nevadensis;Hesperodiaptomus.spp.;Leptodiaptomus.pribilofensis;Leptodiaptomus.tyrrelli;Alona.intermedia;Alona.quadrangularis;Alonella.acutirostris;Ceriodaphnia.quadrangula;Dunhevedia.crassa;Eubosmina.spp.;Graptoleberis.testudinaria;Ilyocryptus.spp.;Latona.sp.;Moina.spp.;Cyclops.columbianus;Daphnia.middendorffiana;Eurycercus.spp.;Hesperodiaptomus.franciscanus;Hesperodiaptomus.kenai;Heterocope.septentrionalis;Onychodiaptomus.hesperus;Scapholeberis.spp.
06-165;0;0;0.00139522733076322;0;0;0;0;0;0;0;0.0405394461678827;0;0;0;0;0;0.0301270013012156;0;0;0;0.426770381622308;0;0;0.0201692306157429;0;0;0;0;0;0;0.152589563017266;0;0;0;0;0;0;0;0.496746677443588;0;0;0;0;0;0;0;0;0;0;0;0.340844158658837;0;0;0.130007434871071;0.0143637762542654;0;0.122781240218931;0;0;0;0;0.0180820158378324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-167;0;0;0;0;0;0;0.669557050960036;0;0;0;0;0;0;0;0;0;4.52553855010924;0;0;0;1.16164722637873;0;0;0.088495231246498;0;0;0;8.46130016253731;0;0;0;0.838808899472299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.73521132988736;0;0;0;0;0;0.0292196817926085;0;0;0;0;0.594105764681531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-174;0;0;0.0951013934024937;0;0;0;0;0;0;0;15.7659598590855;0;0;0;0;0;0;0;0;0;53.2698017862526;0;0;0.17944680025192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.669803694686;0;0;0;0;0;0;0;0;0;0;0;1.48889274820943;0;0;8.42190572743041;0;0;6.81490884989945;0;0;0;0;4.77039672401449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-176;0;0;0.609459831488769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.2884511280247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.811110119072742;0;0;0;0;0.132796664060301;0;5.69151438326886;0;0;2.70548028578636;0.992609791073958;0;1.30468599847891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-178;0;0;0;0;0;0;0.00569844161321835;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15920557826305;0;0;0.755193549290177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.116025229455488;0;0;0;0;0;0;0.0291394609343424;0;0;0;0;0;0.019952322321261;0;0;0;0;5.75578507286494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-196;0;0;0;0;0;0;0.907485257027239;0;0;98.3986507947658;0;0;0;0;0;0;2.01378500949305;0;0;0;17.313247063265;0;0;0.0863866290758581;0;0;0;0;0;0.412126756257132;0;0.710302989108511;0;0;0;0;0;0;1.88627109127781;0;0;0;0;0;0;0;0;0;0;0;0.0252950542042291;0;0;0;0;0;0.203564671632222;0;0;0.0605112878186841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-198;0;0;0;0;0;0;0;0;0;0;5.5600287538601;0;0;0;0;0;0;0;0;0;0;0;0;35.815082334441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.8745026376843;0;0;0;0;0;0;0;0;0;0;0;10.2197793902777;0;0;0.877452413770913;0;0;2.48585044553725;0;0;0;0;0.648398375853341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-199;0.0170604211079909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91129202550694;0;0;0.824486122458565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00627811034094268;0;1.66404442661759;0;0;0.313366238411875;0.0775381957638607;0;0.175764985349698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.246495097866295;0;0;0.678097829070706;0;0;0;25.1908712643582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71768596422268;0;0;0;0.0399313781671089;0;0.706945612214363;0;0;0.876883848284162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-217;0;0;0;0;0;0;0;0;0;31.482237296505;0;0;0;0;0;0.927827529719084;0.574827554477553;0;0;0;1.59660028021993;0;0;0;0;0;0;0;0;0;0;7.31769486142775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0204442055987801;0;0;0;0;0.183157276000219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-220;0.70823388348193;0;0;0;0;0;0;0;0;0;13.2454029135897;0;0;0;0;0;0;0;0;0;44.89062004963;0;0;2.13874004197062;0;0;0;4.03901861136844;0;0;0;8.79995067061303;0;0;0;0;0;0;53.1237272798126;0;0;0.853307604895773;0;0;0;0;0;0;0;0;0.566356984782932;0;0;0;0;5.03404265315048;0;0;0.187816637072574;1.79625532775582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06-221;0;0;0.00421200160653073;0;0;0;0.864769288622011;0;0;0;0;0;0;0;0;0;0;0;0;0;1.80853030995193;0;0;5.29899162368947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.0187889082793;0;0;0;0;0;0;0;0;0;0;0;3.09543723912394;0;0;1.78208277472339;0;0;2.15630306469449;0;0;0;0;1.82331494948779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-002;0;0;0.086062938803306;0;0.770148829152801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0347102082865033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00192892493174596;0;0;0;1.49772218465625;0;0;0;0.0128513190156619;0;0.0102470531968553;0;0;0.00576272900199556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.293467976143236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.433745205237324;0;0;0;0;0;0;34.1208135238237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.099603066321621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.61671163193115;0;0;0.00646615397176533;0.0156808047648594;0;0;0;0;0.0165986357888188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-005;0.253319551834282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.268819344671316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.159117058821031;0;0;0;0;0;0;5.71441224891339;0;0;0.124048545196359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-006;0;0;0;0;0;0;0;0;0;0;1.00484545514633;0;0;0;0;0;0;0;0;0;3.71894788408281;0;0;1.25082427249046;0;0;0;0;0;0;0;39.2946490857729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.260520411916825;0;0;0;0;3.80529999253079;0;0;0;0.239623746859874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-007;0;0;0.0320685536188169;0;0;0;355.473922573347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.3158126137933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.490296327603397;0;0;0;0;0;0;13.180975076525;0;0;0;0.630657761247243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-008;0;0;0;0;0;0;0;0;0;1.00964834565929;0;0;0;0;0;0;0;0;0;0;38.616549185868;0;0;2.7254356793962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.5301044793062;0;0;5.48683845821927;0.041105643388616;4.56019421916886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-009;0;0;0;0.085644972008947;155.437450873389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.4117608259536;0;0;0;0;0;2.98001456;0;0;0;0;2.52375043476401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0231458715651678;0;0;0;0;0;0;0;0;0;0.113703153963128;0.182288745150301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.210244835806821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0820784543203836;0;0;0;0;0;0;1.58564372207272;0;0;0.019759612060119;0;0;0;0;0;0;0.0863740598852135;0.0239950016167156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-011;0;0;0;0;0;0;0;0;0;84.6485040786617;0;0;0;0;0;0;0;0;0;0;2.37048493851329;0;0;9.70471378555558;0;0;0;0;0;0;0;0.636722143900289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.36156956735534;0;0;0;0;0.176807307277703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-013;0;0;0;0;0;0;0;0;0;0;0;0;0.145248442867052;0;0;0;0;0;0;0;9.49138789723246;0;0;0.610072909915681;0;0;0;0;0;0;0;1.6243197278462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.03397687441431;0;0;0;0;14.3831491745867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.616151999023112;0;0;0;0;0;0;24.0640125665739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.486423448708972;0;0;0;0;0;0.783489656849241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-015;0;0;0;0;0;0;0;0;0;0;0;0;1.24461560925715;0;0;0;0;0;0;0;0;0;0;0;0.201540225787298;0;0;0;0;0;0;0.668369614348025;0;0;0;0;0;0;0;0;107.462885500028;0;0;0;0;0;0;0;0;0;0.269501544432606;0;0;0;0;0;3.23579492588423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-016;0;0;0;0;0;0;0;0;0;0;0;0;5.4015847571609;0;0;0;0;0;0;0;32.2107662178377;0;0;1.02969707907399;0;0;0;0;0;0;0;103.732270898428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.258876655005383;0;0;0;0;0;0.397598283450002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-019;0;0;0;0;7.75091323541334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.3516530152702;0;0;0;0;0;0;0;0;0;0;8.58436001672926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0989607206704079;0;0;0;0;0;0;0;0;0;0.0333638691394808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.83953390748642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178.742577230662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.35973574295121;0;0;0;0;0;0;40.1234353558005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.29572209007395;0;0;0;0;0;0.170817527570248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-022;0;0;0;0;6.86254338100918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.35816317412272;0;0;0;0;0;0;44.0527537872557;0;0;0;0;0;0;0;0;4.07502408498029;0;0;0;0;0;0;0;0;0;8.46407702234365;0;0;0;0;0.356647555431785;0.231761780191459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.9707181254687;0;0;0;0;0;0;0.7045120167013;0;0;0;40.6423863191736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.33491352685398;0;0;0;0;0;1.334937343623;0;0;0;17.5412905959504;23.252398719227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.143858001133068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0254103215076359;0;0;0;0;0;0;0.984684667862497;0.0448393864203364;0;0;0;0;0.00282474451198867;0;0;0.560622959990831;0;0.0583383063189896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-025;0;0;0;0;0;0;0;0;0;0;0;0;0.511714086548067;0;0;0;0;0;0;0;3.26045653485674;0;0;0;0;0;0;0;0;0;0;14.2178462850712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.1150757939396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-028;0;0;0;0;0;0;0;0;0;0;0.441249261109632;0;0;0;0;0;0;0;0;0;6.4980372471469;0;0;1.55431907075072;0;0;0;0;0;0;0;52.6393310559417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.0108741518553;0;0;3.00146164774593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.262223297630489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.229541681566631;0;0;0;0;0;0;0.185913860430209;0;0;0;0.000719409522732965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-030;0;0.036117128662915;0;0;0;0;17.0512398558186;0;0;0;0;0;0;0;0;0;0;0;0;0;5.10591105371747;0;0;4.10497271644705;0;0;0;1.74010823016349;0;0;0;24.111783114492;0;0;0;0;0;0;0;0;0;6.2695420793339;0;0;0;0;0;0;0;0;0.0369618584544637;0;0;0.492595688844868;0.477690365280998;0;4.09545111954926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-031;0;0;0;0;1.743448632524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.49600166879633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.9107517415343;0;0;0;0;0;0;0;0;0;2.71942907064515;0;0;0;0;0;9.30074290862694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-032;0;0;0;0;230.933842176133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.92439132902112;0;0;2.81744235507747;0;0;0;7.65456810273916;0;0;0;17.2813523287127;0;0;0;0;0;0;0;0;9.42949971608665;0;0;0;0;0;0;0;0;0;0;0;0;0.0253551656555978;0;0;5.28211239170482;0;0;0;3.81293810460135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.749656758736561;0;0;0;0;0;0;0;0;0;0;0.792250924039034;0;0.401298568748663;0;0;0;0;0;0;0;0;0;0;0;0;0.099064776165849;0;0;0.0461758018912677;0;0.00183205477637142;2.66385008639396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.06323167448276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118.522551546676;0;0;0;0;0;32.09935593;5.19502870460774;0;0;0;14.2786066564512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.5221999485842;0;0;0;0;1.24034695405696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-037;0;0;0;0;0;0;0;0;0;6.74522166360353;0;0;0;0;0;0;0;0;0;0;2.64286756380697;0;0;0.371829023262236;0;0;0;0;0;0;0;32.7911106341037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.245442954201239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.1082858066858;0;0;0;0;0;0;0;2.48189485604071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.03011242650862;0;0;0;0;0;0;0;0;0;0;0.0588925143502268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299426986123675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.28485770642271;0;0;0.0174125767318459;0;0;0;0;0;0;0.12434983220397;0.0830822739048254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-047;0;0;0;0;0;0;0;0;0;0;0;0;0.0812974166385874;0;0;0;0;0;0;0;6.23675048896172;0;0;2.18945172632304;0;0;0;0;0;0;0;0.864366994721887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75466213300892;0;0;0.13681358228797;0;0;0.737859465289616;0;0;0.00421211791584106;0.148066358838374;0.0326079372207512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.073841637193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.9793772454143;0;0;0;0;0;2.08852191378284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-052;0;0;0;0;0;0;7.18773470498692;0;0;0;0;0;0;0;0;0;0;0;0;0;5.10947180899923;0;0;0.530807242220819;0;0;0;0;0;0;0;22.3930507873063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.04415016446424;0;0;0;5.94318590029424;0;0;0;4.12411281097795;0.240783320933366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07-055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.88779721495965;0;0;0;0;0;0;0;201.470425316433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.4695344303708;0;0;0;6.01241663144645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-097;0;0;0.0538039438795443;0;0;0;0;0;0;0;20.3979882576771;0;0;0;0;0;0;0;0;0;79.8490737500181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.3247972770688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.4409624524632;0;36.2403478981286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-118;0;0;0.281417609021472;0;0;0;97.2766468887003;0;0;0;1154.04979845957;0;0;767.471672725191;0;0;0;0;0;0;82.5708843360349;0;0;0;0;0;0;0;0;0;0;0;0;0;151.486934488389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.33762963532131;3.48274472612906;0;167.826329314291;0;254.969702405902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-120;0;0;0.00866820091998877;0;0;0;0;0;0;0;0;0;0.397661341616772;0;0;0;0;0;0;0;0.808554936615209;0;0;1.77536156407425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.856009201025831;0;0;0;0;0;0;0;0;0;0;0;1.04684341824473;0;0;0.267146592935691;0;0;0.100130175169455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-134;0;0;0.213329664159379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.7140396305876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.8968146991347;0;0;0;0;0;0;0;0;0;0;0;61.9080266777354;0;0;10.7153851121764;20.6078388370326;2.05110036222769;0;0;0;0;0;0;0.0354795417920804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
